date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:34:05	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2004:34:04%20GMT	https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/quantity-selector.mobile	C:/Users/Asus/Downloads/maletinha/bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/quantity-selector.mobile	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:05	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2004:34:05%20GMT	https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/quantity-native	C:/Users/Asus/Downloads/maletinha/bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/quantity-native	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:05	896/896	---M--	200	added ('OK')	image/png	etag:%22380-3aXW+Fs8ftzNDZf27yWuFxlxEHY%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/logo__small.png	C:/Users/Asus/Downloads/maletinha/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/logo__small.png	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:05	1588/1588	---M--	200	added ('OK')	image/png	etag:%22634-ninL2QXLcD0/M7bV7x1o8pSYCTU%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/logo__small@2x.png	C:/Users/Asus/Downloads/maletinha/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/logo__small@2x.png	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:06	2784/2784	---M--	200	added ('OK')	image/png	etag:%22ae0-noA9lHqVCEH4gMe2qwVumQxlSDU%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/49x64-download-icon.png	C:/Users/Asus/Downloads/maletinha/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/49x64-download-icon.png	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:06	6026/6026	---M--	200	added ('OK')	image/png	etag:%22178a-/PQOjMb+4/kld6LKMAZMnwwL2To%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/97x127-download-icon@2x.png	C:/Users/Asus/Downloads/maletinha/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/97x127-download-icon@2x.png	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:06	906/906	---M--	200	added ('OK')	image/png	etag:%2238a-T+BOPR7uJTPdtp0Xv4bj4XGC2zM%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/accessibility.png	C:/Users/Asus/Downloads/maletinha/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/accessibility.png	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:07	506/506	---M--	200	added ('OK')	image/png	etag:%221fa-1HcNoRmYO6xuVdkSsbKGH00JszQ%22	https://http2.mlstatic.com/frontend-assets/vpp-frontend/0ff4d62150facee6b7de.png	C:/Users/Asus/Downloads/maletinha/http2.mlstatic.com/frontend-assets/vpp-frontend/0ff4d62150facee6b7de.png	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:07	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-Y0I2fJPILaG5xiDpfISjicxD2W0%22	https://http2.mlstatic.com/frontend-assets/vpp-frontend/14d740b6ee64510747b0.gif	C:/Users/Asus/Downloads/maletinha/http2.mlstatic.com/frontend-assets/vpp-frontend/14d740b6ee64510747b0.gif	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:07	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2004:34:07%20GMT	https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/shared	C:/Users/Asus/Downloads/maletinha/bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/shared	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:08	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2004:34:08%20GMT	https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/~@recommendations-fe/commons/src/components/title/mobile	C:/Users/Asus/Downloads/maletinha/bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/_@recommendations-fe/commons/src/components/title/mobile	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:08	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2004:34:08%20GMT	https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/~@recommendations-fe/commons/src/components/subtitle/mobile	C:/Users/Asus/Downloads/maletinha/bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/_@recommendations-fe/commons/src/components/subtitle/mobile	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:08	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2004:34:08%20GMT	https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/~@recommendations-fe/commons/src/components/title-tag/mobile	C:/Users/Asus/Downloads/maletinha/bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/_@recommendations-fe/commons/src/components/title-tag/mobile	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
00:34:09	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2004:34:09%20GMT	https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/~@recommendations-fe/commons/src/components/footer/mobile	C:/Users/Asus/Downloads/maletinha/bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/_@recommendations-fe/commons/src/components/footer/mobile	(from https://bghy4h-ce.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755564643)
